KO,Gene
ko:K02053,Plant4-RWS.bin.10-k141_1850818_6
ko:K20035,Plant4-RWS.bin.10-k141_3049838_2
ko:K09159,Plant4-RWS.bin.10-k141_175792_4
ko:K00217,Plant4-RWS.bin.10-k141_1734123_1
ko:K03746,Plant4-RWS.bin.10-k141_1073217_5
ko:K01879,Plant4-RWS.bin.10-k141_3349548_4
ko:K13954,Plant4-RWS.bin.10-k141_2154357_1
ko:K03735,Plant4-RWS.bin.10-k141_1495092_7
ko:K09930,Plant4-RWS.bin.10-k141_1495092_14
ko:K11475,Plant4-RWS.bin.10-k141_1914328_2
ko:K18068,Plant4-RWS.bin.10-k141_1914328_3
ko:K03863,Plant4-RWS.bin.10-k141_1914328_4
ko:K09123,Plant4-RWS.bin.10-k141_1914328_17
ko:K14161,Plant4-RWS.bin.10-k141_833311_2
ko:K01028,Plant4-RWS.bin.10-k141_833311_7
ko:K00789,Plant4-RWS.bin.10-k141_2689991_1
ko:K03269,Plant4-RWS.bin.10-k141_1616663_1
ko:K02356,Plant4-RWS.bin.10-k141_3233249_4
ko:K02377,Plant4-RWS.bin.13-k141_1497682_3
ko:K00876,Plant4-RWS.bin.13-k141_2576889_4
ko:K02564,Plant4-RWS.bin.13-k141_719812_1
ko:K04066,Plant4-RWS.bin.13-k141_2150_1
ko:K02356,Plant4-RWS.bin.13-k141_2996035_3
ko:K00786,Plant4-RWS.bin.13-k141_481905_4
ko:K07337,Plant4-RWS.bin.13-k141_3655123_3
ko:K02619,Plant4-RWS.bin.13-k141_1319081_2
ko:K00343,Plant4-RWS.bin.13-k141_3476268_4
ko:K08641,Plant4-RWS.bin.13-k141_3600125_1
ko:K00575,Plant4-RWS.bin.13-k141_242941_2
ko:K08092,Plant4-RWS.bin.13-k141_1680125_5
ko:K00041,Plant4-RWS.bin.13-k141_1799824_2
ko:K15532,Plant4-RWS.bin.13-k141_1799824_3
ko:K07263,Plant4-RWS.bin.13-k141_722661_1
ko:K02303,Plant4-RWS.bin.13-k141_3606809_3
ko:K03782,Plant4-RWS.bin.13-k141_3780333_1
ko:K00793,Plant4-RWS.bin.13-k141_1563873_2
ko:K02564,Plant4-RWS.bin.13-k141_425639_1
ko:K10439,Plant4-RWS.bin.13-k141_316888_1
ko:K10439,Plant4-RWS.bin.13-k141_316888_2
ko:K08092,Plant4-RWS.bin.13-k141_607934_3
ko:K01118,Plant4-RWS.bin.13-k141_3133806_4
ko:K03446,Plant4-RWS.bin.13-k141_20498_9
ko:K07263,Plant4-RWS.bin.13-k141_3663047_1
ko:K00939,Plant4-RWS.bin.13-k141_729612_1
ko:K00457,Plant4-RWS.bin.13-k141_1327022_2
ko:K00451,Plant4-RWS.bin.13-k141_1327022_3
ko:K01609,Plant4-RWS.bin.13-k141_3004428_3
ko:K00820,Plant4-RWS.bin.13-k141_918743_1
ko:K00928,Plant4-RWS.bin.13-k141_3304436_6
ko:K08282,Plant4-RWS.bin.13-k141_861959_1
ko:K00782,Plant4-RWS.bin.13-k141_24166_2
ko:K00748,Plant4-RWS.bin.13-k141_1402721_1
ko:K00575,Plant4-RWS.bin.13-k141_3142319_1
ko:K01114,Plant4-RWS.bin.13-k141_686913_5
ko:K01790,Plant4-RWS.bin.13-k141_3143643_4
ko:K00748,Plant4-RWS.bin.13-k141_2294534_1
ko:K06910,Plant4-RWS.bin.13-k141_1809211_2
ko:K13979,Plant4-RWS.bin.13-k141_2409359_1
ko:K17837,Plant4-RWS.bin.13-k141_3069523_3
ko:K05970,Plant4-RWS.bin.13-k141_564707_2
ko:K03446,Plant4-RWS.bin.13-k141_3798927_3
ko:K03379,Plant4-RWS.bin.13-k141_2489078_2
ko:K00928,Plant4-RWS.bin.13-k141_135905_3
ko:K10439,Plant4-RWS.bin.13-k141_513384_3
ko:K00575,Plant4-RWS.bin.13-k141_513887_2
ko:K08316,Plant4-RWS.bin.13-k141_927352_3
ko:K00500,Plant4-RWS.bin.13-k141_514492_4
ko:K01194,Plant4-RWS.bin.13-k141_3742145_3
ko:K09780,Plant4-RWS.bin.13-k141_3628614_4
ko:K07263,Plant4-RWS.bin.13-k141_1235231_1
ko:K02613,Plant4-RWS.bin.13-k141_1235231_10
ko:K03735,Plant4-RWS.bin.13-k141_2890985_3
ko:K01609,Plant4-RWS.bin.13-k141_3153425_3
ko:K15727,Plant4-RWS.bin.13-k141_258513_1
ko:K01028,Plant4-RWS.bin.13-k141_3631654_2
ko:K01728,Plant4-RWS.bin.13-k141_987730_1
ko:K09927,Plant4-RWS.bin.13-k141_340454_2
ko:K15727,Plant4-RWS.bin.13-k141_259851_1
ko:K20429,Plant4-RWS.bin.13-k141_341985_5
ko:K07337,Plant4-RWS.bin.13-k141_701984_4
ko:K03648,Plant4-RWS.bin.13-k141_3750298_1
ko:K07577,Plant4-RWS.bin.13-k141_2358247_5
ko:K00782,Plant4-RWS.bin.13-k141_82215_2
ko:K02477,Plant4-RWS.bin.13-k141_2024720_3
ko:K01113,Plant4-RWS.bin.13-k141_885746_1
ko:K02564,Plant4-RWS.bin.13-k141_2312059_1
ko:K03786,Plant4-RWS.bin.13-k141_3262889_1
ko:K03446,Plant4-RWS.bin.13-k141_218550_2
ko:K01447,Plant4-RWS.bin.13-k141_347792_2
ko:K00265,Plant4-RWS.bin.13-k141_3674395_7
ko:K00284,Plant4-RWS.bin.13-k141_3674395_7
ko:K00928,Plant4-RWS.bin.13-k141_3164738_2
ko:K07798,Plant4-RWS.bin.13-k141_2507732_3
ko:K00809,Plant4-RWS.bin.13-k141_221524_4
ko:K02564,Plant4-RWS.bin.13-k141_1429571_2
ko:K01007,Plant4-RWS.bin.13-k141_1429571_4
ko:K07263,Plant4-RWS.bin.13-k141_2511122_1
ko:K09955,Plant4-RWS.bin.13-k141_2363439_2
ko:K00046,Plant4-RWS.bin.13-k141_746189_8
ko:K00996,Plant4-RWS.bin.13-k141_3081773_4
ko:K00265,Plant4-RWS.bin.13-k141_39842_1
ko:K00284,Plant4-RWS.bin.13-k141_39842_1
ko:K01755,Plant4-RWS.bin.13-k141_3019452_6
ko:K00294,Plant4-RWS.bin.13-k141_1046285_3
ko:K01560,Plant4-RWS.bin.13-k141_1946609_4
ko:K00469,Plant4-RWS.bin.13-k141_1344294_3
ko:K05970,Plant4-RWS.bin.13-k141_3817331_1
ko:K00789,Plant4-RWS.bin.13-k141_1119225_8
ko:K07046,Plant4-RWS.bin.13-k141_2128113_3
ko:K07056,Plant4-RWS.bin.13-k141_1707238_4
ko:K05970,Plant4-RWS.bin.13-k141_1121860_1
ko:K01447,Plant4-RWS.bin.13-k141_597577_3
ko:K03529,Plant4-RWS.bin.13-k141_2370293_1
ko:K07056,Plant4-RWS.bin.13-k141_3445260_4
ko:K07798,Plant4-RWS.bin.13-k141_3650693_2
ko:K01487,Plant4-RWS.bin.13-k141_3282171_5
ko:K07046,Plant4-RWS.bin.13-k141_808385_6
ko:K00969,Plant4-RWS.bin.13-k141_154370_4
ko:K14652,Plant4-RWS.bin.13-k141_1472770_2
ko:K14761,Plant4-RWS.bin.13-k141_809484_2
ko:K13002,Plant4-RWS.bin.13-k141_3327192_2
ko:K09955,Plant4-RWS.bin.13-k141_3512425_1
ko:K07263,Plant4-RWS.bin.13-k141_3449527_1
ko:K07263,Plant4-RWS.bin.13-k141_2792797_1
ko:K13015,Plant4-RWS.bin.13-k141_811697_2
ko:K05774,Plant4-RWS.bin.13-k141_2909511_6
ko:K00027,Plant4-RWS.bin.13-k141_3688405_1
ko:K01665,Plant4-RWS.bin.13-k141_1291328_1
ko:K07056,Plant4-RWS.bin.13-k141_2733907_3
ko:K07478,Plant4-RWS.bin.13-k141_1955946_4
ko:K01118,Plant4-RWS.bin.13-k141_2379359_4
ko:K07588,Plant4-RWS.bin.13-k141_1716752_6
ko:K00027,Plant4-RWS.bin.13-k141_401995_3
ko:K07577,Plant4-RWS.bin.13-k141_2440308_2
ko:K16710,Plant4-RWS.bin.13-k141_3035384_1
ko:K01077,Plant4-RWS.bin.13-k141_1899588_1
ko:K09690,Plant4-RWS.bin.13-k141_1837557_9
ko:K06937,Plant4-RWS.bin.13-k141_3459042_5
ko:K00265,Plant4-RWS.bin.13-k141_3581480_1
ko:K00284,Plant4-RWS.bin.13-k141_3581480_1
ko:K00266,Plant4-RWS.bin.13-k141_3581480_2
ko:K03446,Plant4-RWS.bin.13-k141_1482611_2
ko:K03529,Plant4-RWS.bin.13-k141_1721192_1
ko:K03446,Plant4-RWS.bin.13-k141_3408504_3
ko:K07577,Plant4-RWS.bin.13-k141_1965461_3
ko:K06861,Plant4-RWS.bin.13-k141_3409611_3
ko:K01114,Plant4-RWS.bin.13-k141_1485857_6
ko:K01790,Plant4-RWS.bin.13-k141_1967175_2
ko:K04567,Plant4-RWS.bin.13-k141_3527508_1
ko:K07257,Plant4-RWS.bin.13-k141_1302284_3
ko:K02619,Plant4-RWS.bin.13-k141_1487957_5
ko:K02564,Plant4-RWS.bin.13-k141_3343001_2
ko:K07577,Plant4-RWS.bin.13-k141_3045428_1
ko:K07164,Plant4-RWS.bin.13-k141_2807303_1
ko:K01918,Plant4-RWS.bin.13-k141_112441_4
ko:K01755,Plant4-RWS.bin.13-k141_2874397_4
ko:K09955,Plant4-RWS.bin.13-k141_3048599_1
ko:K09955,Plant4-RWS.bin.13-k141_3048599_2
ko:K06187,Plant4-RWS.bin.13-k141_653873_2
ko:K00343,Plant4-RWS.bin.13-k141_1306898_2
ko:K13015,Plant4-RWS.bin.13-k141_2151042_1
ko:K00820,Plant4-RWS.bin.13-k141_1733936_3
ko:K03758,Plant4-RWS.bin.13-k141_1376399_3
ko:K08282,Plant4-RWS.bin.13-k141_178706_2
ko:K09955,Plant4-RWS.bin.13-k141_3352720_5
ko:K02564,Plant4-RWS.bin.13-k141_658607_2
ko:K08151,Plant4-RWS.bin.13-k141_3054746_4
ko:K08151,Plant4-RWS.bin.13-k141_3054746_5
ko:K01114,Plant4-RWS.bin.13-k141_1316983_8
ko:K16516,Plant4-RWS.bin.1-k141_958844_4
ko:K18968,Plant4-RWS.bin.1-k141_2336816_3
ko:K06920,Plant4-RWS.bin.1-k141_3774799_3
ko:K04567,Plant4-RWS.bin.1-k141_2578304_3
ko:K05396,Plant4-RWS.bin.1-k141_2458812_1
ko:K10004,Plant4-RWS.bin.1-k141_482495_4
ko:K10002,Plant4-RWS.bin.1-k141_482495_5
ko:K01800,Plant4-RWS.bin.1-k141_482824_2
ko:K01801,Plant4-RWS.bin.1-k141_482824_2
ko:K08316,Plant4-RWS.bin.1-k141_482824_4
ko:K21405,Plant4-RWS.bin.1-k141_1141246_2
ko:K06901,Plant4-RWS.bin.1-k141_1141246_4
ko:K11895,Plant4-RWS.bin.1-k141_542220_1
ko:K11900,Plant4-RWS.bin.1-k141_542220_5
ko:K11901,Plant4-RWS.bin.1-k141_542220_6
ko:K18336,Plant4-RWS.bin.1-k141_962999_2
ko:K00928,Plant4-RWS.bin.1-k141_1080412_1
ko:K13874,Plant4-RWS.bin.1-k141_3236978_4
ko:K04102,Plant4-RWS.bin.1-k141_905081_7
ko:K08304,Plant4-RWS.bin.1-k141_2462742_1
ko:K15866,Plant4-RWS.bin.1-k141_2462742_4
ko:K05596,Plant4-RWS.bin.1-k141_3719514_4
ko:K06077,Plant4-RWS.bin.1-k141_2162514_5
ko:K11275,Plant4-RWS.bin.1-k141_2162514_6
ko:K18900,Plant4-RWS.bin.1-k141_3602043_3
ko:K01501,Plant4-RWS.bin.1-k141_2638871_1
ko:K03981,Plant4-RWS.bin.1-k141_3238594_2
ko:K05874,Plant4-RWS.bin.1-k141_8635_1
ko:K21010,Plant4-RWS.bin.1-k141_3238798_2
ko:K10439,Plant4-RWS.bin.1-k141_782617_4
ko:K16137,Plant4-RWS.bin.1-k141_723547_1
ko:K03746,Plant4-RWS.bin.1-k141_2101146_1
ko:K17324,Plant4-RWS.bin.1-k141_10491_4
ko:K03466,Plant4-RWS.bin.1-k141_670145_3
ko:K20429,Plant4-RWS.bin.1-k141_849477_3
ko:K07577,Plant4-RWS.bin.1-k141_1442963_3
ko:K00285,Plant4-RWS.bin.1-k141_1506674_2
ko:K20035,Plant4-RWS.bin.1-k141_1506674_3
ko:K14682,Plant4-RWS.bin.1-k141_1147617_8
ko:K02029,Plant4-RWS.bin.1-k141_2527839_5
ko:K01214,Plant4-RWS.bin.1-k141_3779792_1
ko:K00797,Plant4-RWS.bin.1-k141_1989891_5
ko:K06901,Plant4-RWS.bin.1-k141_2229107_1
ko:K11895,Plant4-RWS.bin.1-k141_2528974_1
ko:K03776,Plant4-RWS.bin.1-k141_3608095_2
ko:K05874,Plant4-RWS.bin.1-k141_3608095_2
ko:K05875,Plant4-RWS.bin.1-k141_3608095_2
ko:K08223,Plant4-RWS.bin.1-k141_3608095_3
ko:K03776,Plant4-RWS.bin.1-k141_313434_2
ko:K05874,Plant4-RWS.bin.1-k141_313434_2
ko:K05875,Plant4-RWS.bin.1-k141_313434_2
ko:K03466,Plant4-RWS.bin.1-k141_313434_4
ko:K02233,Plant4-RWS.bin.1-k141_1863880_2
ko:K18373,Plant4-RWS.bin.1-k141_3541164_4
ko:K08304,Plant4-RWS.bin.1-k141_1509448_1
ko:K05874,Plant4-RWS.bin.1-k141_1150516_1
ko:K03446,Plant4-RWS.bin.1-k141_785205_3
ko:K13643,Plant4-RWS.bin.1-k141_2104272_2
ko:K00782,Plant4-RWS.bin.1-k141_3242472_2
ko:K06910,Plant4-RWS.bin.1-k141_1510690_2
ko:K00762,Plant4-RWS.bin.1-k141_1510690_4
ko:K02624,Plant4-RWS.bin.1-k141_2344367_3
ko:K09123,Plant4-RWS.bin.1-k141_1925452_1
ko:K00108,Plant4-RWS.bin.1-k141_129189_6
ko:K00265,Plant4-RWS.bin.1-k141_3613279_1
ko:K00284,Plant4-RWS.bin.1-k141_3613279_1
ko:K07491,Plant4-RWS.bin.1-k141_3613279_2
ko:K07275,Plant4-RWS.bin.1-k141_3613279_3
ko:K15792,Plant4-RWS.bin.1-k141_1217014_2
ko:K01576,Plant4-RWS.bin.1-k141_3063706_3
ko:K11250,Plant4-RWS.bin.1-k141_3063814_2
ko:K02258,Plant4-RWS.bin.1-k141_3787291_1
ko:K02057,Plant4-RWS.bin.1-k141_555309_3
ko:K04042,Plant4-RWS.bin.1-k141_858443_1
ko:K21395,Plant4-RWS.bin.1-k141_858594_5
ko:K03776,Plant4-RWS.bin.1-k141_3788163_5
ko:K05874,Plant4-RWS.bin.1-k141_3788163_5
ko:K05875,Plant4-RWS.bin.1-k141_3788163_5
ko:K21006,Plant4-RWS.bin.1-k141_2106496_3
ko:K09927,Plant4-RWS.bin.1-k141_729579_4
ko:K02057,Plant4-RWS.bin.1-k141_3423476_2
ko:K02057,Plant4-RWS.bin.1-k141_3423476_3
ko:K05549,Plant4-RWS.bin.1-k141_1927864_4
ko:K05784,Plant4-RWS.bin.1-k141_1927864_6
ko:K02057,Plant4-RWS.bin.1-k141_1089365_2
ko:K02431,Plant4-RWS.bin.1-k141_1089365_4
ko:K09019,Plant4-RWS.bin.1-k141_1399796_5
ko:K09801,Plant4-RWS.bin.1-k141_2766900_5
ko:K09181,Plant4-RWS.bin.1-k141_3618062_1
ko:K04033,Plant4-RWS.bin.1-k141_1400340_4
ko:K02113,Plant4-RWS.bin.1-k141_684404_5
ko:K07447,Plant4-RWS.bin.1-k141_789813_4
ko:K00108,Plant4-RWS.bin.1-k141_1688273_1
ko:K10001,Plant4-RWS.bin.1-k141_2242711_2
ko:K02057,Plant4-RWS.bin.1-k141_1268480_2
ko:K02057,Plant4-RWS.bin.1-k141_1268480_3
ko:K03776,Plant4-RWS.bin.1-k141_1031544_1
ko:K05874,Plant4-RWS.bin.1-k141_1031544_1
ko:K05875,Plant4-RWS.bin.1-k141_1031544_1
ko:K05962,Plant4-RWS.bin.1-k141_2293078_4
ko:K01114,Plant4-RWS.bin.1-k141_3368453_1
ko:K01442,Plant4-RWS.bin.1-k141_254250_7
ko:K07056,Plant4-RWS.bin.1-k141_1521480_5
ko:K12262,Plant4-RWS.bin.1-k141_1451990_2
ko:K09810,Plant4-RWS.bin.1-k141_2486474_3
ko:K18981,Plant4-RWS.bin.1-k141_3426921_2
ko:K18900,Plant4-RWS.bin.1-k141_1092615_4
ko:K02303,Plant4-RWS.bin.1-k141_1406924_1
ko:K07275,Plant4-RWS.bin.1-k141_374194_2
ko:K03746,Plant4-RWS.bin.1-k141_374194_3
ko:K07799,Plant4-RWS.bin.1-k141_2604777_2
ko:K12372,Plant4-RWS.bin.1-k141_2068939_4
ko:K03446,Plant4-RWS.bin.1-k141_3188012_4
ko:K01918,Plant4-RWS.bin.1-k141_2831248_1
ko:K00011,Plant4-RWS.bin.1-k141_1750598_2
ko:K02444,Plant4-RWS.bin.1-k141_2249458_4
ko:K12262,Plant4-RWS.bin.1-k141_2549253_3
ko:K19416,Plant4-RWS.bin.1-k141_1454114_1
ko:K02459,Plant4-RWS.bin.1-k141_1454170_4
ko:K02458,Plant4-RWS.bin.1-k141_1454170_5
ko:K02453,Plant4-RWS.bin.1-k141_376099_1
ko:K01868,Plant4-RWS.bin.1-k141_1095069_6
ko:K03223,Plant4-RWS.bin.1-k141_3628629_4
ko:K13820,Plant4-RWS.bin.1-k141_3628629_8
ko:K01609,Plant4-RWS.bin.1-k141_2712768_1
ko:K01194,Plant4-RWS.bin.1-k141_1873953_1
ko:K01721,Plant4-RWS.bin.1-k141_1412569_1
ko:K06987,Plant4-RWS.bin.1-k141_983652_9
ko:K18336,Plant4-RWS.bin.1-k141_2611667_3
ko:K21010,Plant4-RWS.bin.1-k141_2611776_2
ko:K03735,Plant4-RWS.bin.1-k141_617777_2
ko:K13895,Plant4-RWS.bin.1-k141_2965629_6
ko:K03776,Plant4-RWS.bin.1-k141_210663_1
ko:K05874,Plant4-RWS.bin.1-k141_210663_1
ko:K05875,Plant4-RWS.bin.1-k141_210663_1
ko:K18336,Plant4-RWS.bin.1-k141_2254755_4
ko:K18335,Plant4-RWS.bin.1-k141_2254755_5
ko:K02029,Plant4-RWS.bin.1-k141_1096737_8
ko:K10036,Plant4-RWS.bin.1-k141_1096737_8
ko:K01113,Plant4-RWS.bin.1-k141_1096857_2
ko:K13875,Plant4-RWS.bin.1-k141_3373887_3
ko:K19092,Plant4-RWS.bin.1-k141_1456835_3
ko:K01560,Plant4-RWS.bin.1-k141_3254930_5
ko:K07799,Plant4-RWS.bin.1-k141_1457092_6
ko:K00855,Plant4-RWS.bin.1-k141_1876165_2
ko:K21405,Plant4-RWS.bin.1-k141_1876165_5
ko:K01560,Plant4-RWS.bin.1-k141_139853_3
ko:K02029,Plant4-RWS.bin.1-k141_1037646_1
ko:K11895,Plant4-RWS.bin.1-k141_3256624_2
ko:K11901,Plant4-RWS.bin.1-k141_3256624_6
ko:K11900,Plant4-RWS.bin.1-k141_3256624_7
ko:K03297,Plant4-RWS.bin.1-k141_880208_6
ko:K05962,Plant4-RWS.bin.1-k141_2776208_2
ko:K13529,Plant4-RWS.bin.1-k141_880724_2
ko:K21023,Plant4-RWS.bin.1-k141_880724_5
ko:K03746,Plant4-RWS.bin.1-k141_1937722_2
ko:K02053,Plant4-RWS.bin.1-k141_2414533_2
ko:K16137,Plant4-RWS.bin.1-k141_1420951_10
ko:K09970,Plant4-RWS.bin.1-k141_1101165_3
ko:K02029,Plant4-RWS.bin.1-k141_1101165_5
ko:K00294,Plant4-RWS.bin.1-k141_706247_1
ko:K00294,Plant4-RWS.bin.1-k141_706247_2
ko:K01560,Plant4-RWS.bin.1-k141_2972491_4
ko:K03776,Plant4-RWS.bin.1-k141_706614_2
ko:K05874,Plant4-RWS.bin.1-k141_706614_2
ko:K05875,Plant4-RWS.bin.1-k141_706614_2
ko:K13580,Plant4-RWS.bin.1-k141_3194405_1
ko:K03404,Plant4-RWS.bin.1-k141_3194405_2
ko:K13633,Plant4-RWS.bin.1-k141_1277110_1
ko:K02462,Plant4-RWS.bin.1-k141_709223_3
ko:K02106,Plant4-RWS.bin.1-k141_1338856_4
ko:K12262,Plant4-RWS.bin.1-k141_1179064_4
ko:K02057,Plant4-RWS.bin.1-k141_2197596_3
ko:K05526,Plant4-RWS.bin.1-k141_2266531_1
ko:K11900,Plant4-RWS.bin.1-k141_3641183_8
ko:K03578,Plant4-RWS.bin.1-k141_1106024_1
ko:K03578,Plant4-RWS.bin.1-k141_1106024_2
ko:K00528,Plant4-RWS.bin.1-k141_1941981_4
ko:K03758,Plant4-RWS.bin.1-k141_1429203_6
ko:K03446,Plant4-RWS.bin.1-k141_712110_6
ko:K01560,Plant4-RWS.bin.1-k141_1181359_5
ko:K06920,Plant4-RWS.bin.1-k141_1181799_1
ko:K03529,Plant4-RWS.bin.1-k141_532759_1
ko:K00163,Plant4-RWS.bin.1-k141_385720_5
ko:K12262,Plant4-RWS.bin.1-k141_2318938_2
ko:K06447,Plant4-RWS.bin.1-k141_714631_3
ko:K02029,Plant4-RWS.bin.1-k141_266875_7
ko:K12262,Plant4-RWS.bin.1-k141_1883341_3
ko:K21405,Plant4-RWS.bin.1-k141_1820183_3
ko:K16516,Plant4-RWS.bin.1-k141_2722641_1
ko:K05874,Plant4-RWS.bin.1-k141_356949_5
ko:K02453,Plant4-RWS.bin.1-k141_1185252_5
ko:K21344,Plant4-RWS.bin.1-k141_2364173_3
ko:K01879,Plant4-RWS.bin.1-k141_387489_1
ko:K02463,Plant4-RWS.bin.1-k141_896843_2
ko:K02462,Plant4-RWS.bin.1-k141_896843_3
ko:K03746,Plant4-RWS.bin.1-k141_1537500_6
ko:K02409,Plant4-RWS.bin.1-k141_2633579_4
ko:K02408,Plant4-RWS.bin.1-k141_2633579_5
ko:K02422,Plant4-RWS.bin.1-k141_2633579_6
ko:K02423,Plant4-RWS.bin.1-k141_2633579_7
ko:K10439,Plant4-RWS.bin.1-k141_3765702_6
ko:K01628,Plant4-RWS.bin.1-k141_3765702_7
ko:K08963,Plant4-RWS.bin.1-k141_3765702_8
ko:K00868,Plant4-RWS.bin.1-k141_3275112_1
ko:K10439,Plant4-RWS.bin.1-k141_2724590_2
ko:K10553,Plant4-RWS.bin.1-k141_2724590_3
ko:K03328,Plant4-RWS.bin.1-k141_2724615_5
ko:K02556,Plant4-RWS.bin.1-k141_2984467_2
ko:K18900,Plant4-RWS.bin.1-k141_2093836_2
ko:K03446,Plant4-RWS.bin.1-k141_3386142_3
ko:K10439,Plant4-RWS.bin.1-k141_3441922_3
ko:K01114,Plant4-RWS.bin.1-k141_3387890_3
ko:K07346,Plant4-RWS.bin.1-k141_3443277_4
ko:K10001,Plant4-RWS.bin.1-k141_1765763_3
ko:K05962,Plant4-RWS.bin.1-k141_2368093_3
ko:K05962,Plant4-RWS.bin.1-k141_2368093_6
ko:K13895,Plant4-RWS.bin.1-k141_954144_3
ko:K10439,Plant4-RWS.bin.1-k141_1347543_2
ko:K00041,Plant4-RWS.bin.1-k141_1347543_5
ko:K03782,Plant4-RWS.bin.1-k141_596299_1
ko:K00294,Plant4-RWS.bin.1-k141_954918_1
ko:K04066,Plant4-RWS.bin.1-k141_954918_3
ko:K14161,Plant4-RWS.bin.1-k141_1889447_2
ko:K11070,Plant4-RWS.bin.1-k141_2129663_3
ko:K01118,Plant4-RWS.bin.1-k141_45531_3
ko:K00481,Plant4-RWS.bin.1-k141_2728326_3
ko:K01721,Plant4-RWS.bin.1-k141_392654_3
ko:K01868,Plant4-RWS.bin.1-k141_597378_4
ko:K03746,Plant4-RWS.bin.1-k141_3819851_2
ko:K00108,Plant4-RWS.bin.1-k141_3203960_6
ko:K09474,Plant4-RWS.bin.1-k141_3820527_2
ko:K18900,Plant4-RWS.bin.1-k141_3820527_4
ko:K00457,Plant4-RWS.bin.1-k141_3204534_3
ko:K02029,Plant4-RWS.bin.1-k141_3446164_1
ko:K02029,Plant4-RWS.bin.1-k141_3446164_2
ko:K06077,Plant4-RWS.bin.1-k141_1827212_1
ko:K03776,Plant4-RWS.bin.1-k141_1827212_2
ko:K05874,Plant4-RWS.bin.1-k141_1827212_2
ko:K05875,Plant4-RWS.bin.1-k141_1827212_2
ko:K10439,Plant4-RWS.bin.1-k141_1015971_2
ko:K18303,Plant4-RWS.bin.1-k141_3447418_2
ko:K01447,Plant4-RWS.bin.1-k141_1653025_3
ko:K05874,Plant4-RWS.bin.1-k141_3510651_2
ko:K00575,Plant4-RWS.bin.1-k141_3510651_3
ko:K03580,Plant4-RWS.bin.1-k141_3090909_1
ko:K01114,Plant4-RWS.bin.1-k141_1828504_2
ko:K00217,Plant4-RWS.bin.1-k141_1053371_1
ko:K09780,Plant4-RWS.bin.1-k141_1053371_3
ko:K01114,Plant4-RWS.bin.1-k141_1473731_1
ko:K02403,Plant4-RWS.bin.1-k141_3570949_2
ko:K01576,Plant4-RWS.bin.1-k141_1289514_5
ko:K09823,Plant4-RWS.bin.1-k141_1655454_4
ko:K00090,Plant4-RWS.bin.1-k141_3688266_3
ko:K21023,Plant4-RWS.bin.1-k141_1713302_1
ko:K02029,Plant4-RWS.bin.1-k141_3452540_3
ko:K20712,Plant4-RWS.bin.1-k141_3452540_5
ko:K11900,Plant4-RWS.bin.1-k141_3399557_4
ko:K11901,Plant4-RWS.bin.1-k141_3399557_5
ko:K10022,Plant4-RWS.bin.1-k141_814716_4
ko:K19746,Plant4-RWS.bin.1-k141_1358052_3
ko:K07274,Plant4-RWS.bin.1-k141_2737700_3
ko:K02053,Plant4-RWS.bin.1-k141_642474_3
ko:K21023,Plant4-RWS.bin.1-k141_2798886_7
ko:K10439,Plant4-RWS.bin.1-k141_2441319_3
ko:K09181,Plant4-RWS.bin.1-k141_3334640_6
ko:K10439,Plant4-RWS.bin.1-k141_3214504_3
ko:K03776,Plant4-RWS.bin.1-k141_3405119_1
ko:K05874,Plant4-RWS.bin.1-k141_3405119_1
ko:K09967,Plant4-RWS.bin.1-k141_765263_2
ko:K09967,Plant4-RWS.bin.1-k141_765263_3
ko:K05774,Plant4-RWS.bin.1-k141_3581365_1
ko:K06166,Plant4-RWS.bin.1-k141_3581365_4
ko:K07346,Plant4-RWS.bin.1-k141_1137770_1
ko:K21405,Plant4-RWS.bin.1-k141_3102907_1
ko:K05596,Plant4-RWS.bin.1-k141_2444695_2
ko:K21006,Plant4-RWS.bin.1-k141_2444695_4
ko:K07267,Plant4-RWS.bin.1-k141_1555434_3
ko:K00797,Plant4-RWS.bin.1-k141_290565_1
ko:K03154,Plant4-RWS.bin.1-k141_3462504_3
ko:K08641,Plant4-RWS.bin.1-k141_2678919_5
ko:K13529,Plant4-RWS.bin.1-k141_1301012_5
ko:K03776,Plant4-RWS.bin.1-k141_1301012_11
ko:K05874,Plant4-RWS.bin.1-k141_1301012_11
ko:K05875,Plant4-RWS.bin.1-k141_1301012_11
ko:K02029,Plant4-RWS.bin.1-k141_3219129_5
ko:K12262,Plant4-RWS.bin.1-k141_3219129_7
ko:K13875,Plant4-RWS.bin.1-k141_464309_1
ko:K07183,Plant4-RWS.bin.1-k141_464309_3
ko:K21703,Plant4-RWS.bin.1-k141_2448229_2
ko:K18900,Plant4-RWS.bin.1-k141_110066_4
ko:K02837,Plant4-RWS.bin.1-k141_2681255_3
ko:K10439,Plant4-RWS.bin.1-k141_2390333_3
ko:K16137,Plant4-RWS.bin.1-k141_1303685_1
ko:K02229,Plant4-RWS.bin.1-k141_2806677_2
ko:K08223,Plant4-RWS.bin.1-k141_3109690_3
ko:K01356,Plant4-RWS.bin.1-k141_1069089_4
ko:K01755,Plant4-RWS.bin.1-k141_2872542_1
ko:K02613,Plant4-RWS.bin.1-k141_1972891_1
ko:K02613,Plant4-RWS.bin.1-k141_1972891_2
ko:K10439,Plant4-RWS.bin.1-k141_1849647_2
